N,P,K,temperature,humidity,ph,rainfall,label,crop_category,soil_type_1,soil_type_2
101.778673116784,85.7199173096916,107.712938443092,27.1503499807743,84.7293768225173,6.62105557854485,954.668424545013,papaya,fruits,sandy loam,loamy soil
102.263899499496,66.3683518255717,126.373577935334,26.2933519856611,60.5364717251652,6.7802222569223,973.12430833455,papaya,fruits,sandy loam,loamy soil
131.484462303927,80.1412765429517,96.3900421122228,30.345234120043,67.120853878172,6.6174599805879,1383.75274608396,papaya,fruits,sandy loam,loamy soil
107.823901547734,66.5198780071808,99.9229391244419,25.6998599888469,63.328484223207,6.31345780702538,1704.5365214063,papaya,fruits,sandy loam,loamy soil
121.671938661292,64.6600935112979,112.705399693578,22.3993633668562,79.5385153317895,5.85825838596854,1642.06341163834,papaya,fruits,sandy loam,loamy soil
121.855206355467,69.5897137723926,118.797384946186,29.6787276449838,71.2403133958383,6.29610539188183,1918.36690190074,papaya,fruits,sandy loam,loamy soil
114.686516880409,85.5934587669752,113.708281262654,28.6424102608858,83.0976016125271,6.33609434667739,1567.26754677536,papaya,fruits,sandy loam,loamy soil
103.095203444009,74.8069142757085,127.480839244714,25.9408843714167,72.6376641505664,6.65568197268908,1644.18437055822,papaya,fruits,sandy loam,loamy soil
120.726435424211,80.1459207730449,128.670774948337,21.763389179218,66.8214217072781,6.44521913082828,1617.08023634979,papaya,fruits,sandy loam,loamy soil
111.351462843316,62.4896728397286,115.885023502783,24.5610395326952,75.4534634901675,6.72594728546317,1373.11839212798,papaya,fruits,sandy loam,loamy soil
114.943594804974,59.7751656630946,111.42255226496,27.2219682865299,72.3626462592313,6.452806187127,1435.06747895689,papaya,fruits,sandy loam,loamy soil
119.332990120222,69.2163808907146,99.7734657457821,28.6398188990094,85.1623651519052,6.33436160085032,1398.25000432839,papaya,fruits,sandy loam,loamy soil
107.799921058113,67.732581181735,120.53823987176,26.4943156715239,68.032681345828,6.81114954373669,1636.99059974418,papaya,fruits,sandy loam,loamy soil
100.77414579372,67.3782599984364,122.104712496558,29.2636524915762,88.7928792377412,6.57576721899936,1582.32856963795,papaya,fruits,sandy loam,loamy soil
102.917866212968,77.9749832752462,94.1954830030879,24.6827703675734,75.6744492696035,6.7206434151401,1646.46576430503,papaya,fruits,sandy loam,loamy soil
113.258800055035,86.7432195867592,101.924320848199,24.3346941060338,60.260322290748,6.23578833548592,1399.30254465786,papaya,fruits,sandy loam,loamy soil
103.936156769571,88.3464896188152,99.5306240881899,29.5934052937084,63.957532422648,6.42569099718192,1407.8423047053,papaya,fruits,sandy loam,loamy soil
107.368739245008,71.9808038235739,94.4419031193534,28.2615980068184,70.2883968445209,6.40493542428911,1272.70121455503,papaya,fruits,sandy loam,loamy soil
123.171431773057,70.1388043833269,86.2150415977154,26.1639180235048,80.8762409577133,6.31499027887336,1542.54596675319,papaya,fruits,sandy loam,loamy soil
83.3395577980194,70.1159824119385,112.22607227207,26.4254111070218,63.9992363247617,6.46386425382531,1266.05449862603,papaya,fruits,sandy loam,loamy soil
113.38742658437,74.6285602829316,109.529954499044,24.2936796352766,66.0373593629247,6.29101576982448,1889.29236315823,papaya,fruits,sandy loam,loamy soil
96.6350648595598,85.233091192128,97.9699480514028,33.289820724036,71.2309493241105,5.93507485679815,1682.43078764519,papaya,fruits,sandy loam,loamy soil
109.781965408886,86.6752552337596,108.328066019747,27.6078756191665,63.3637163935535,6.20716328578956,1389.81134540325,papaya,fruits,sandy loam,loamy soil
97.0771474015745,71.0661483458106,111.950628994757,29.6443501296995,74.9276779494491,6.39923755278638,1578.43969798494,papaya,fruits,sandy loam,loamy soil
109.458646234491,84.6466188053029,112.384583332778,26.3214432220175,73.8232563123555,6.7188604168208,1558.16158919352,papaya,fruits,sandy loam,loamy soil
125.207039406893,70.7818853497247,116.268792997338,25.7377823455926,70.2516691919795,6.74425288071131,1477.47911800212,papaya,fruits,sandy loam,loamy soil
99.995267507971,71.7377029019642,109.851837075395,29.2206780292375,86.6820237327174,6.65086031997728,1593.41095264257,papaya,fruits,sandy loam,loamy soil
120.763790949734,79.4429005104435,128.225560328713,27.6623987483731,81.4925530275146,6.80144720099575,1309.07513601589,papaya,fruits,sandy loam,loamy soil
113.508091510775,84.1030587034757,125.028964232542,23.228421045316,85.8669120105396,5.78827016227763,1415.43463676646,papaya,fruits,sandy loam,loamy soil
129.126292260983,78.9750955547595,97.9001574071113,25.6068386042961,71.8446113515698,6.87800928538303,1142.04632569364,papaya,fruits,sandy loam,loamy soil
,,,,,,,nan,fruits,unknown,unknown
57.0384402562344,33.601926082961,87.473745307562,25.5220033887064,72.8574557787934,5.1828981061149,1697.90206052856,pineapple,fruits,laterite soil,sandy loam
62.3342773882054,39.7036698017936,73.4976078119147,29.2807438705636,87.4494977879421,5.44099142585535,1644.3591210032,pineapple,fruits,laterite soil,sandy loam
52.3869709795609,28.5185051503167,91.7894605435649,22.9755613705124,77.3932116531453,4.88398047596932,1106.98802334466,pineapple,fruits,laterite soil,sandy loam
60.5379142422054,35.8407726076574,83.6400795516129,32.2227269760276,88.9736046491484,5.70881605703418,1699.49709202509,pineapple,fruits,laterite soil,sandy loam
64.2807280484513,27.2533280485032,110.330676508608,34.0083191724457,77.8668391316012,5.51203780780542,1589.32624316231,pineapple,fruits,laterite soil,sandy loam
64.0974345027421,25.7002010952291,75.0183666366932,30.436963300196,78.9832774490621,5.76369825065589,1559.79917449998,pineapple,fruits,laterite soil,sandy loam
65.1990116336417,29.8223662437222,79.285092015571,27.6436032814063,69.4854801994013,5.44677654734685,1402.18237337826,pineapple,fruits,laterite soil,sandy loam
59.5212009211554,39.5110495059334,91.2707121022709,26.5205739115702,67.0430515126934,5.58684785548596,1184.54289856424,pineapple,fruits,laterite soil,sandy loam
68.8423915272212,30.8657513457993,101.889511750846,28.82356098459,61.7515759101005,5.62690432004069,1123.37576067759,pineapple,fruits,laterite soil,sandy loam
61.012853852277,35.9220148301117,97.4178214664682,32.4947172476302,78.9437771100734,5.64940957132583,1162.8718075641,pineapple,fruits,laterite soil,sandy loam
43.8944379620413,34.3479470879733,82.855184950573,26.3056903164703,88.3144873895017,5.95310402741732,1438.57285592427,pineapple,fruits,laterite soil,sandy loam
64.535000967561,33.0695795543361,90.7464832321027,31.1837378361821,81.1516787955823,5.48195261095762,1630.97550163635,pineapple,fruits,laterite soil,sandy loam
71.9809653455879,34.7662813291806,94.3975802951795,27.7292844041768,61.2130730965923,6.02839509230105,1320.94555438121,pineapple,fruits,laterite soil,sandy loam
49.37556905393,32.6626594069401,99.6613727942185,27.4520872653094,76.410217576223,5.91417204126911,1201.38368766402,pineapple,fruits,laterite soil,sandy loam
67.4183753405161,45.2946942264913,83.1584556370264,27.5648358483831,78.6219448533777,4.95077955891729,1036.18565068393,pineapple,fruits,laterite soil,sandy loam
54.8787881210543,30.92396508321,88.9370829428581,31.7017748438189,63.2789372762293,6.29671871424382,1435.99985317562,pineapple,fruits,laterite soil,sandy loam
58.6195197932067,29.422203140721,93.8509549724866,30.2093085070538,83.4328135626487,5.31707455455059,1254.58858217127,pineapple,fruits,laterite soil,sandy loam
73.1289703069436,31.4977756314105,113.913449606392,32.0481891204188,64.7082854633859,5.93658504986761,1474.50354364974,pineapple,fruits,laterite soil,sandy loam
50.4877727033566,35.2247909824007,104.903599815289,26.733663767904,64.049772586754,5.65705984941422,1520.36938653223,pineapple,fruits,laterite soil,sandy loam
56.8922969488897,34.3886616922751,85.3979025955209,28.3381333329864,65.7481699307364,5.64766423537206,1667.37438926375,pineapple,fruits,laterite soil,sandy loam
64.9039933021121,33.5353568246049,83.7899094661112,32.9077975291211,62.0499864370164,5.24565098295841,1853.59078488449,pineapple,fruits,laterite soil,sandy loam
52.7828371072823,29.9592566699934,90.6793043342601,25.0822946722221,60.4824420601266,5.02225003459093,1851.10720977897,pineapple,fruits,laterite soil,sandy loam
55.0833999892389,36.1756126560354,84.6943996236432,27.2046697168664,79.3821233375895,5.58585411662887,1284.75666655595,pineapple,fruits,laterite soil,sandy loam
53.2710331052419,33.8698646794119,88.9550252180322,27.2982710558904,86.7415927284869,5.62201046741401,1387.92945286611,pineapple,fruits,laterite soil,sandy loam
68.7738517140849,33.2050990310174,87.9822292752276,26.8279765050594,79.3869676392353,6.19291274333858,1080.22221852641,pineapple,fruits,laterite soil,sandy loam
68.209441929622,26.6013736818684,89.3550978902903,26.454493897286,78.2518960618,5.67985815148305,1572.13629472624,pineapple,fruits,laterite soil,sandy loam
63.5210617473147,33.5754820125761,84.0774424951363,28.5662323965687,71.4099865179438,4.77624670455564,1413.87509680199,pineapple,fruits,laterite soil,sandy loam
60.896055451888,29.9964776207681,89.2440399098239,30.7851934146269,62.0324593829844,6.22262422881448,1806.75064340703,pineapple,fruits,laterite soil,sandy loam
63.943279603354,44.0461445065343,89.2741407840718,27.8439804546974,80.8185249160118,5.55197176844032,1733.69402315378,pineapple,fruits,laterite soil,sandy loam
53.2249925016739,37.1112461082988,88.9995426438893,30.3996903465364,75.6406199887891,6.2798987828603,1473.91420093099,pineapple,fruits,laterite soil,sandy loam
75.7064542729241,43.6582521702144,97.7242541108722,27.1424117374642,69.0325375944421,5.04547844607998,1517.93162143197,pineapple,fruits,laterite soil,sandy loam
59.7883749868864,33.951118306689,105.804522427042,28.4022842685835,73.4631607289368,5.74024162615054,1117.52130971463,pineapple,fruits,laterite soil,sandy loam
51.064630017833,32.0128217893911,90.7837578360364,30.1913770612778,66.0143181300451,5.84965510583956,1647.88296279775,pineapple,fruits,laterite soil,sandy loam
63.6812255244429,42.1710805739783,105.284009970729,28.27034948065,81.243666123356,6.12528611909125,1712.52927576237,pineapple,fruits,laterite soil,sandy loam
56.3262954745158,41.2135143563056,85.9860579017957,25.543479139662,81.7870040027035,5.86348150300863,1348.17722807197,pineapple,fruits,laterite soil,sandy loam
67.3290669109444,42.3166826098995,80.9355734853166,29.5948548082165,88.1677267416336,5.2991700206844,1177.42495580493,pineapple,fruits,laterite soil,sandy loam
56.7658995767757,37.7206167519979,83.5216271812569,33.3240416171685,78.7209992679872,5.4038263066547,1466.73478118538,pineapple,fruits,laterite soil,sandy loam
60.544564437662,37.2395957094259,94.3159229891485,25.2251047300458,61.2664936561948,5.66209106413635,1213.58441925435,pineapple,fruits,laterite soil,sandy loam
48.8604532489808,30.3417360745633,98.7924174205725,28.9328334786869,80.3577329782793,6.18779433870657,1381.28768295366,pineapple,fruits,laterite soil,sandy loam
66.8105646228261,38.6334277062739,83.1158953890885,27.1387349536218,80.456401806377,5.4652997726176,1240.39133217349,pineapple,fruits,laterite soil,sandy loam
55.2434359748441,29.2791212939447,99.5655412985174,27.8226854477812,80.412710954145,5.01690644228657,1500.66523838576,pineapple,fruits,laterite soil,sandy loam
50.8264092242042,35.6107912915825,101.691965814826,26.7306798204119,79.7584662901963,4.98533956450706,1468.87598657297,pineapple,fruits,laterite soil,sandy loam
67.6850059405884,27.2044861283116,85.6498417593014,27.9994257532264,88.3402438621535,5.58446124273066,1335.52784317957,pineapple,fruits,laterite soil,sandy loam
63.9721738384397,38.7251812330288,96.0671851241714,29.9567399110111,73.3671650087105,5.27636359722633,805.397326010154,pineapple,fruits,laterite soil,sandy loam
47.9963929635479,34.4155454288924,86.6845525142799,26.6590886881193,85.32311425379,5.89067817083711,1536.02487993348,pineapple,fruits,laterite soil,sandy loam
54.7991722479368,41.3168787525809,92.7735754309306,24.7538978198036,88.075701168827,5.65902071051843,1653.43096983666,pineapple,fruits,laterite soil,sandy loam
61.1079338068746,42.9095308832783,84.6846394512555,25.9522709872158,77.336785163495,5.85183619136757,1327.89114094749,pineapple,fruits,laterite soil,sandy loam
54.232245438855,33.5795494619722,96.9923114516198,30.4928535403712,67.594705603659,5.48203752415189,1566.9505590895,pineapple,fruits,laterite soil,sandy loam
64.0296089192758,36.3287648365709,81.5018162319843,29.303170086703,79.935365461843,5.58554753017566,1580.37383218341,pineapple,fruits,laterite soil,sandy loam
55.8123158439961,37.4168648743678,92.0862528381311,24.6183765764471,77.4043804995409,5.48393137094583,1670.70723894881,pineapple,fruits,laterite soil,sandy loam
53.7487677944027,32.0055936878238,77.5309034839706,28.7141534539994,85.5485128620249,5.84180167824605,1567.77633184594,pineapple,fruits,laterite soil,sandy loam
72.692176292022,27.7905400494713,93.1984386238511,28.0417786893281,83.9045967972983,6.05570532495551,1873.03918193505,pineapple,fruits,laterite soil,sandy loam
65.5712174444815,30.5288730566694,92.9279401743179,33.6188880594284,85.512335780732,5.25240200795475,1607.16178711575,pineapple,fruits,laterite soil,sandy loam
66.3722110126871,36.5878063892833,85.7271816030754,26.0145105394727,89.5501545981905,5.74651530818246,1300.51950747316,pineapple,fruits,laterite soil,sandy loam
56.2696235451855,27.868124544159,88.7070598946399,23.1349317028478,78.7648421348052,5.47503056066512,1401.09983640644,pineapple,fruits,laterite soil,sandy loam
59.2181334776295,34.807010073587,95.8053021870994,27.5137497552193,68.2388532820017,4.94277236218815,1677.16501681884,pineapple,fruits,laterite soil,sandy loam
57.8751505109196,32.0190134895615,71.3514452830939,27.331057079581,78.7250796346218,5.28944160697439,1492.98809981906,pineapple,fruits,laterite soil,sandy loam
73.6138876084714,34.7351286772933,94.4840096310033,24.2898699353611,67.8534424489767,5.69571604751213,1368.19029247904,pineapple,fruits,laterite soil,sandy loam
66.8693930946968,32.2582994395749,83.888439784873,24.9991119011862,63.0797644097915,4.70033404226654,1482.27374083372,pineapple,fruits,laterite soil,sandy loam
59.9079750207007,34.0297802595355,109.65404230151,27.8369453245472,84.6340798686178,5.45115012765302,1398.9960114551,pineapple,fruits,laterite soil,sandy loam
59.8227165110714,32.2185882166774,82.9906979532429,27.8030171314212,67.8710539905477,5.2290259271669,1244.685054038,pineapple,fruits,laterite soil,sandy loam
69.2378733549735,39.9488628875864,101.251767007153,26.4294428326562,72.5358052802078,5.11087829305831,1518.4455426882,pineapple,fruits,laterite soil,sandy loam
65.1455147759913,30.4701423258256,106.743328157124,27.0241255425718,64.9779737384744,5.61819201964289,1898.20012978509,pineapple,fruits,laterite soil,sandy loam
62.0826072230423,42.4400061824661,75.5236713513486,29.4767580961779,81.6056921078348,5.52795137131678,1420.83067068835,pineapple,fruits,laterite soil,sandy loam
60.1748483895947,35.7386038900091,80.9930253010134,27.6085938491497,63.457268605127,6.26054234666545,1314.16858000846,pineapple,fruits,laterite soil,sandy loam
61.8626829264232,37.7592183105401,87.0667857123627,30.8479334294709,69.5577508543963,6.05107043832285,1696.27227518831,pineapple,fruits,laterite soil,sandy loam
49.1890717654573,37.3500551626424,81.6808507871926,22.758776279374,60.424557122859,5.51048590230825,1761.8027908732,pineapple,fruits,laterite soil,sandy loam
55.3733331782752,37.6549952524346,97.7066183760573,28.2561014907867,66.4283035669235,5.11562083455627,1102.09070115,pineapple,fruits,laterite soil,sandy loam
69.4465072112906,26.7833567783137,106.167849683207,25.5330906129165,74.5368098489992,5.62282465495679,1115.88940109586,pineapple,fruits,laterite soil,sandy loam
58.6792976986225,38.129734559678,93.1097913618568,26.9085722555026,67.8675802867221,5.67087433046349,1561.92980535975,pineapple,fruits,laterite soil,sandy loam
67.0236494860078,36.3158976216066,91.7879942192955,27.7001156870383,66.7993365600532,5.63790629185567,1425.3415624808,pineapple,fruits,laterite soil,sandy loam
69.2377821164128,36.2703305105839,95.504117104456,30.8322647828434,65.6722116730916,5.36693084698308,1543.93415664687,pineapple,fruits,laterite soil,sandy loam
63.6800991321915,29.2189640007311,91.5740371548979,28.5906558341669,69.9737327532799,5.156801726631,1361.87970237996,pineapple,fruits,laterite soil,sandy loam
57.1975029081035,28.621496288955,89.8185331806918,26.3410778995684,81.9689561780032,5.66251333108693,1507.89822149406,pineapple,fruits,laterite soil,sandy loam
57.9498237657556,34.8790114898379,97.6934561031011,27.866331410653,62.8758406075341,5.74350638659765,1265.28777425637,pineapple,fruits,laterite soil,sandy loam
66.6458862671928,31.1307343790509,103.482804300658,27.0815127495763,76.5459880648524,5.43335243659195,1316.70560601858,pineapple,fruits,laterite soil,sandy loam
66.9548512592882,32.194928919561,102.855368186803,29.4467843745913,71.164492767434,5.3623348082659,1545.53552265659,pineapple,fruits,laterite soil,sandy loam
61.2709642921136,42.6537319321665,98.8433687771372,27.4917724830637,74.9208481102571,5.53067099711699,1505.36880394062,pineapple,fruits,laterite soil,sandy loam
69.9846897911417,35.5914677718423,85.2449976572224,27.7790622107692,85.0341621064747,5.46813292354035,1661.86732799581,pineapple,fruits,laterite soil,sandy loam
41.7171674552706,35.6572579391849,86.6376089408878,28.1785019717129,73.3413683373936,5.62925583955646,1935.88684773492,pineapple,fruits,laterite soil,sandy loam
63.1279657475758,36.0718682382495,86.0942075132868,25.3262589882003,85.2882557760923,5.3676502195301,1901.11884426408,pineapple,fruits,laterite soil,sandy loam
53.8804421899895,32.8994639827004,88.3886180551771,25.8576548078036,85.292954774022,4.68139142274535,1900.29383685113,pineapple,fruits,laterite soil,sandy loam
54.0566061489072,32.648663522964,100.622541217685,26.1448163759193,75.6167446873096,5.0020857574514,1717.24898051928,pineapple,fruits,laterite soil,sandy loam
58.911357361965,35.8120879327576,102.277085194861,27.6707752201431,89.5097415708812,5.16817880615807,1419.58067502577,pineapple,fruits,laterite soil,sandy loam
64.3240815270871,35.4888737149823,100.200492990985,32.1340274377448,69.2787593052603,5.80505472881899,1563.246660419,pineapple,fruits,laterite soil,sandy loam
51.0364069956212,31.7559114720656,66.7434535832641,27.1057805881118,74.0977798049899,5.40750145854078,1328.769681376,pineapple,fruits,laterite soil,sandy loam
57.5956938598132,40.907375857054,76.6859864366033,26.2044604219542,80.5610396127673,5.64949097034609,1448.11496375439,pineapple,fruits,laterite soil,sandy loam
63.4170199113218,28.2944231010133,86.5165625136748,28.8842971227605,77.5416857701925,5.56639632893722,1219.52239662036,pineapple,fruits,laterite soil,sandy loam
60.2746263612418,33.2832574945041,84.0583311701993,28.0707558976499,80.6825067348206,6.14372994923266,1783.38818260033,pineapple,fruits,laterite soil,sandy loam
71.8423344830619,36.1912269036891,98.1640545956153,28.1208545628779,88.3052799889195,5.64519469588698,1559.9473954404,pineapple,fruits,laterite soil,sandy loam
58.8784800308329,36.4955047885105,94.3157849892316,24.4563680153684,89.1200447242496,5.96286876948217,1643.88594358347,pineapple,fruits,laterite soil,sandy loam
61.3430187993037,35.8065726609383,85.7483731970214,25.2882861475654,81.4276275000595,5.17096580064699,1776.8146374828,pineapple,fruits,laterite soil,sandy loam
52.8344049514232,29.1338334602427,92.086179094026,27.883271142605,88.32503458755,5.34591706673173,1532.65016658714,pineapple,fruits,laterite soil,sandy loam
58.1159230539148,28.3682426009285,84.1166652497385,29.3876926599666,75.235533226983,5.75212998669341,1762.25834474715,pineapple,fruits,laterite soil,sandy loam
64.2495281444619,37.802516179168,80.0939884955063,24.461855187502,84.4722802332174,5.5059028947233,1358.6960503869,pineapple,fruits,laterite soil,sandy loam
51.6198850604523,40.1156217712893,106.027756426897,27.8463159748329,84.3908603636823,5.06845181262307,1208.48831417867,pineapple,fruits,laterite soil,sandy loam
65.8866084884624,40.5953681096385,63.3635936883976,29.1021076496987,79.7147922919602,5.03618105449928,1587.75423026428,pineapple,fruits,laterite soil,sandy loam
64.7533296718861,38.5966731274694,95.4519978095332,28.7090592086788,64.2250481446796,5.20928033876237,1288.0701594727,pineapple,fruits,laterite soil,sandy loam
60.7577035739093,42.5182830318808,84.0729097584831,26.9920088381077,86.7904900399396,5.59520209019592,1980.92266982756,pineapple,fruits,laterite soil,sandy loam
60.2233640426585,28.3680018077687,102.193597902627,27.8767368428594,64.4726421433138,6.19979327039429,1314.67227642257,pineapple,fruits,laterite soil,sandy loam
,,,,,,,nan,fruits,unknown,unknown
55.0454560338597,46.0433335769146,41.5352886875599,24.189925220635,87.64820979992339,6.44318360631388,786.651260645155,pomegranate,fruits,sandy loam,loamy soil
49.1913659032624,38.9719356295995,42.5357619501207,15.5549625594421,75.7571727475095,6.71004761208949,783.055426207294,pomegranate,fruits,sandy loam,loamy soil
61.0261262712706,38.8180706524081,43.1434854566988,20.9576945646666,63.5423767536812,6.74350711992481,782.070268665688,pomegranate,fruits,sandy loam,loamy soil
47.8263207913752,43.6546220195704,41.1138477754981,20.4287893992298,68.6200386438258,6.53554536026747,727.304063845242,pomegranate,fruits,sandy loam,loamy soil
53.6639512900375,40.7361493819068,38.9863914211132,14.3872461390954,62.0320536545913,6.69310314395595,651.870076092133,pomegranate,fruits,sandy loam,loamy soil
54.9994652790016,36.3645186424653,50.106639651,29.247851698085,80.7174787892455,6.66929849339566,960.343114830806,pomegranate,fruits,sandy loam,loamy soil
51.9576705404236,49.9963190889253,41.8680571264213,21.7403028701761,72.1590807703577,7.03282313327314,714.274225795066,pomegranate,fruits,sandy loam,loamy soil
40.0621440626939,36.776166763391,56.3252545495539,31.8368871667335,82.7756906649695,6.76630449618367,858.391667351806,pomegranate,fruits,sandy loam,loamy soil
56.5382140799452,35.4044320439874,39.6489260612146,36.9820059486208,63.4931909475666,6.59760444804707,693.829449978513,pomegranate,fruits,sandy loam,loamy soil
48.8274913769428,34.8571869350545,46.543752039945,25.8613445606698,86.2075818208722,6.34994898319556,858.087476775575,pomegranate,fruits,sandy loam,loamy soil
51.4191591482899,42.4755622738295,44.5978671184269,22.3681692847545,84.8404532202131,6.89282937126993,723.844369890772,pomegranate,fruits,sandy loam,loamy soil
54.2770101899795,46.6430513571014,50.874468976901,23.9806565633673,84.7252711863991,6.88594946954849,693.895493247002,pomegranate,fruits,sandy loam,loamy soil
57.958320843935,32.4184749122206,41.9278976908826,20.9938612542186,73.4363434911357,6.17746225392463,704.850760262356,pomegranate,fruits,sandy loam,loamy soil
62.8311371036025,25.0218118182711,43.3352628346543,23.255486248282,60.8804122909214,6.46667020296077,718.996487250194,pomegranate,fruits,sandy loam,loamy soil
41.5591217047336,38.0273151609565,41.6686281550359,25.4293926887912,74.0405684435533,6.45420221237396,709.407702983931,pomegranate,fruits,sandy loam,loamy soil
57.3117667172658,37.6787890455419,47.4371288064695,26.4445871644615,64.2155258877036,6.33636494590593,753.224214899236,pomegranate,fruits,sandy loam,loamy soil
47.0019120305618,45.4861286655985,43.9844951635929,22.5056217356512,68.6073723864502,6.30008524313597,789.87727310328,pomegranate,fruits,sandy loam,loamy soil
59.3880494675781,41.3361363550661,45.6346359366793,25.3487444390852,60.0188925117411,5.96304425069791,581.458457603184,pomegranate,fruits,sandy loam,loamy soil
51.9236113567581,49.7040949461432,49.419855361969,23.9383259970719,67.9339566754038,6.65018375146261,734.628177574559,pomegranate,fruits,sandy loam,loamy soil
53.5042558263367,41.4260247145009,44.8116840755576,24.453301284495,62.5447954267255,6.51956514088112,961.498753533841,pomegranate,fruits,sandy loam,loamy soil
50.4343543902873,35.0952407253897,39.2167884801718,20.4438786339849,78.5431064155128,6.38464730076688,915.603221377281,pomegranate,fruits,sandy loam,loamy soil
64.5521684765046,39.5169977853212,45.3122445840728,24.6433282174449,85.1081596643198,5.93862300451623,770.650162231831,pomegranate,fruits,sandy loam,loamy soil
43.4939300462934,40.0094551375109,41.161128585195,30.3521596833306,69.3328395929386,6.45414556023278,823.125009563069,pomegranate,fruits,sandy loam,loamy soil
53.8074127806794,46.0286041048414,41.2155967352493,23.1508554540206,83.9322692079287,6.23177279856861,809.591413370319,pomegranate,fruits,sandy loam,loamy soil
55.4242336289166,36.1664254060706,47.8267010184583,26.2530305058418,68.5570700618271,6.50118249726492,673.981657741375,pomegranate,fruits,sandy loam,loamy soil
54.9014371926019,38.8632585168208,37.4221689754725,21.7097665817629,75.5234741434944,5.59453391452171,725.662499902728,pomegranate,fruits,sandy loam,loamy soil
58.8908412473889,46.1530992221915,45.8315653929679,21.3146571536737,81.322053847097,6.59199616472779,681.34786671397,pomegranate,fruits,sandy loam,loamy soil
53.1884634366452,42.189873153506,45.1716079743913,24.6015703932546,83.9092971276467,6.89120204456138,486.193384356733,pomegranate,fruits,sandy loam,loamy soil
44.0496146586324,34.475936060154,39.0007161311933,25.0278509692701,71.1155044080561,6.06976556038405,658.614528017357,pomegranate,fruits,sandy loam,loamy soil
58.3005041273726,39.7038511257088,48.7254446005694,18.9886844088558,67.6257786537698,6.16409433067432,781.692410951283,pomegranate,fruits,sandy loam,loamy soil
42.625311272902,42.2667986390236,43.4820860797496,27.3309847735278,84.2039364795804,6.61094238184163,589.696232527348,pomegranate,fruits,sandy loam,loamy soil
48.2934221357141,42.5870589765912,45.5137550397359,20.9107972266108,65.1699171954361,6.75956803127959,932.731388524498,pomegranate,fruits,sandy loam,loamy soil
58.7220704297368,35.1133982744163,46.0605373626304,24.3350682487181,70.4066409827603,6.17288742040005,849.74152934606,pomegranate,fruits,sandy loam,loamy soil
46.3656623979369,38.6309150129016,34.2223843406142,16.8984403272924,70.770245164458,6.39270316640349,916.386419076106,pomegranate,fruits,sandy loam,loamy soil
42.7509886149549,36.9713500952831,37.7982544250861,30.7763955166139,84.3875627888481,6.33957049091809,659.583559459225,pomegranate,fruits,sandy loam,loamy soil
37.4670709375217,38.4467945918803,44.5129603863954,26.7910139322898,69.1402458299486,6.75667363300602,458.421479699501,pomegranate,fruits,sandy loam,loamy soil
53.6087115497557,41.7154921853384,35.9255519273129,23.4151394612353,69.5653972306638,6.75307607699211,956.57809445725,pomegranate,fruits,sandy loam,loamy soil
40.4035685395144,39.6729554764502,46.5165629033216,27.0261947931278,64.2191580521769,6.78537845134256,498.494490246765,pomegranate,fruits,sandy loam,loamy soil
35.1070962780669,35.0097641342891,44.2307830157666,25.3778463217933,74.1423101737782,6.34890222354162,725.777770075383,pomegranate,fruits,sandy loam,loamy soil
41.4695513503063,39.3164186868494,45.2469253284234,16.4819728007406,89.2112693979846,6.02404847119781,861.422120719563,pomegranate,fruits,sandy loam,loamy soil
40.8847158010466,31.4354566280079,43.7742464423588,23.7489018532687,64.4518417046209,7.34609501325592,779.464909566882,pomegranate,fruits,sandy loam,loamy soil
52.1830571394423,40.3108968828303,37.5158571876455,24.1135532950462,88.2984247801727,5.61869124739645,699.262839359465,pomegranate,fruits,sandy loam,loamy soil
45.3600233673468,35.7094765380182,41.7124959176883,22.211424472117,72.3556351582199,6.82332814137785,629.010595793958,pomegranate,fruits,sandy loam,loamy soil
54.2617948840235,37.5200135970767,42.4041250766613,29.0426949755422,82.6062039146048,6.61241209329633,874.858974947887,pomegranate,fruits,sandy loam,loamy soil
44.0255929611725,29.8541437262603,41.546537153913,29.7826041328427,70.0338700312858,6.36027819870342,618.537429373301,pomegranate,fruits,sandy loam,loamy soil
48.2909580573456,37.0385517796938,38.1393780850269,21.4501592834576,63.0407435740496,6.96520056434197,757.730587071236,pomegranate,fruits,sandy loam,loamy soil
42.1885660713154,36.3415904040374,48.5674640103362,22.8809185248753,75.8342276882339,6.66638259586025,667.788542371814,pomegranate,fruits,sandy loam,loamy soil
45.2794474318507,37.3939403585444,43.189452084692,37.3174793147722,81.721936514786,5.3900936681089,794.398055035637,pomegranate,fruits,sandy loam,loamy soil
32.6781823225442,45.19915009904,45.2853121196086,24.2690903828911,88.8639097864336,5.78093839704125,544.176435596205,pomegranate,fruits,sandy loam,loamy soil
49.6826192589598,37.9555418200331,51.3518317442197,25.0118602425148,82.5257764036191,6.65309608476366,784.616991549494,pomegranate,fruits,sandy loam,loamy soil
60.0763478140122,39.3547305001409,44.5268433989887,21.3142505328194,60.9039802460892,6.52769461847339,651.113284098782,pomegranate,fruits,sandy loam,loamy soil
42.2539631319089,33.5487144621432,39.7603393089143,24.3110389387317,65.4231059635173,6.36868013634394,755.911369692801,pomegranate,fruits,sandy loam,loamy soil
39.026889289308,44.5357465883283,46.7426604349997,30.7888530304714,81.2427360213651,6.3612340921395,686.014989148336,pomegranate,fruits,sandy loam,loamy soil
